,game_id,role,round_num,rule_idx,text,time
231,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,0,6,"""Not that I can think of. Every creature with long tail feathers was a morseth.""",1638465141157
232,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,2,3,"""Clear enough. Continue?""",1638465150187
233,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,2,3,"""yes""",1638465153381
234,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,0,6,"""ok, I think I'll continue now then. Thanks :)""",1638465164799
235,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,0,6,"""Thank you! :)""",1638465172568
236,7265-de683552-bac6-45cb-8884-c2904b92ca54,explorer,4,36,"""orange fish with purple stripes""",1638465191530
237,7265-de683552-bac6-45cb-8884-c2904b92ca54,student,4,36,"""Thanks!""",1638465195984
238,6974-547e2a24-2c44-49a4-a0d3-025bef405760,explorer,1,25,"""Kweps are tree-shaped organisms.  Stems may be green brown lilac red or white.  Leaves are similarly coloured.  They never loose their leaves.""",1638465197290
239,7265-de683552-bac6-45cb-8884-c2904b92ca54,explorer,4,36,"""purple fish with orange stripes""",1638465201530
240,7265-de683552-bac6-45cb-8884-c2904b92ca54,explorer,4,36,"""orange fish with white stripes""",1638465213425
241,7265-de683552-bac6-45cb-8884-c2904b92ca54,student,4,36,"""That it?""",1638465225468
242,6974-547e2a24-2c44-49a4-a0d3-025bef405760,student,1,25,"""Okay""",1638465233669
243,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""Hello! Sorry to keep you waiting. This one was really tough.""",1638465280063
244,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""Okay. All critters with purple wings are kweps.""",1638465296225
245,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,2,21,"""you don't have to take a long time.... if you don't know just tell me, we are running out of time here""",1638465301026
246,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""White wings are kweps if it has wither orange or purple in it, but not both.""",1638465333470
247,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,student,3,40,"""How did this one go? """,1638465333990
248,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,3,40,"""Little more complex but I can see the pattern""",1638465345099
249,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""Orange wings are kweps if they have no or white antennae.""",1638465345235
250,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""Sorry got no idea""",1638465356514
251,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,3,43,"""Ha ha""",1638465363832
252,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,3,40,"""So they are tree like things - they seem to have either purple, green or blue trunks""",1638465366766
253,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""No wings are kweps if ONLY the head and body are coloured, and the legs and antennae aren't.""",1638465367669
254,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""They are all flowers but I cant see any patterns""",1638465368572
255,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""Ok done.""",1638465371885
256,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""We don't have a time limit. """,1638465382325
257,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,3,43,"""It isn't easy is it. Any change in the shape or the colour?""",1638465388505
258,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,1,36,"""Hi""",1638465388975
259,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,2,21,"""we have to submit it on prolific""",1638465390026
260,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,2,21,"""before the timer runs out""",1638465395730
261,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""it seemed to be about 25% of them were it""",1638465398555
262,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,1,36,"""Hello. A zorb is a fish with three long whiskers coming out of their face.""",1638465407701
263,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""25 more minutes and 2 more trials. """,1638465411128
264,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""Lots of changes of colour and pettles etc but i couldn't figure out what was what""",1638465414394
265,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,3,43,"""Number of leaves or petals?""",1638465415080
266,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""2 different characteristics to look out for.""",1638465416074
267,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,3,40,"""They can have different colour 'petals' on the trees - I picked up blue, purple, orange and white (I don't think they are particularly a determining factor but worth mentioning)""",1638465418097
268,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""i dont think so""",1638465420360
269,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,1,36,"""sometimes they also have one short whisker, but they always have three long whiskers""",1638465421249
270,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,2,21,"""yes, but I don't want to wait 25 more minutes""",1638465427445
271,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,1,36,"""Anything else distinctive?""",1638465430066
272,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,2,21,"""Ok.""",1638465431380
273,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""1st one is if there is any white part of the tree it's correct.""",1638465434301
274,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""so no matter if its the trunk, berries or leaves. """,1638465447325
275,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,3,43,"""Anything at all? What are you going to be clicking on?""",1638465450897
276,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,2,21,"""ok""",1638465453459
277,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""If it is white then it's correct.""",1638465457419
278,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,3,40,"""All the correct ones have swirling like patterns on their branches and they ALWAYS have ORANGE ""berries"" - circles that are on the branches""",1638465461601
279,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""nothing so i dont lose points""",1638465466509
280,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,1,36,"""No, that's the only distinctive characteristic that I could see. All zorbs have the three long whiskers""",1638465468857
281,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""2nd is look at the berries on the tree. If they are purple then also correct.""",1638465476017
282,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,student,3,24,"""100% last time .. we can do it""",1638465476390
283,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,1,36,"""Ok, I'll continue thanks""",1638465481947
284,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,1,36,"""Thank you!""",1638465485869
285,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,student,3,40,"""These are great descriptions!""",1638465503969
286,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,student,3,40,"""Got it!""",1638465508149
287,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""so look closely, look for white on the tree or purple berries hanging on the tree.""",1638465512869
288,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""berries can also be white remember.""",1638465520176
289,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,3,43,"""Or is it better to click on all of them? Up to now the majority of the ones seem to be of the right species. What do you think?""",1638465528041
290,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""only needs one thing to be white.""",1638465539345
291,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""it was about 25% of them so it's more likely than not to not be one""",1638465546019
292,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""or purple berries.""",1638465546124
293,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,student,3,24,"""ok so any tree with white OR PURPLE berries""",1638465551715
294,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""so you can have blue tree with purple berries and no white thats correct.""",1638465562368
295,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,3,43,"""Ah yes, sorry. Ok, click on none of them then?""",1638465567353
296,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,3,43,"""yes""",1638465571517
297,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,student,3,24,"""I mean any white part""",1638465573475
298,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,3,43,"""Ok, continuing now""",1638465584009
299,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,student,3,24,"""ok got it lets go""",1638465591091
300,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""or blue tree with white leaves.""",1638465597800
301,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,3,24,"""ok i hope that makes sense.""",1638465604246
302,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,3,41,"""Luzaks have white leaves. """,1638465649437
303,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,3,41,"""That's it. Ignore the berries and stalk colour.""",1638465661555
304,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,3,41,"""ok""",1638465668728
305,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,3,41,"""continue""",1638465670669
306,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,4,13,"""The ones had a combination of both wings and antenna""",1638465786419
307,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,4,13,"""i think that was the only trait""",1638465804230
308,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,4,13,"""Ok. Click on ones that have wings and antenna?""",1638465831414
309,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,4,11,"""Oller fishes have white stripes and long whiskers.""",1638465831853
310,7111-bc378748-4c72-449d-924b-df4dce9057b1,explorer,4,13,"""yes""",1638465834833
311,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,explorer,4,11,"""Done.""",1638465835128
312,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,4,11,"""ok""",1638465845029
313,4672-91dbae67-e729-4075-9fb6-cda256cc58fc,student,4,11,"""continue""",1638465847573
314,7111-bc378748-4c72-449d-924b-df4dce9057b1,student,4,13,"""Excellent, and continuing""",1638465848636
315,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""Hi okay bit tougher again""",1638465902589
316,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""This time the best way to work out the difference is spotting the ones that are NOT the creature """,1638465920640
317,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""So the following are features of the wrong creature - """,1638465929719
318,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""They NEVER have wings whereby the correct creature can have wings or not """,1638465951093
319,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""They can come in a variety of colours, they can have anntannaes or not so the only real features sticks out is that they never have wings""",1638465991392
320,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""Problem is the correct ones can also be wingless etc. so it's partly a bit luck of the draw on this """,1638466016053
321,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,student,4,20,"""So anything that is wingless is not the correct creature?""",1638466062733
322,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""The correct creature can also be wingless but the wrong creature never has wings - so if it has wings, it's definitely the right one""",1638466091309
323,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""The creatures without wings will be a bit more hazy as it has the potential to go either way """,1638466108580
324,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,explorer,4,20,"""But wings you can be safe to have as correct""",1638466117845
325,0196-07e1f9a5-341c-4d9c-b863-b2c450ad6313,student,4,20,"""Okay I understand, I'll try my best :)""",1638466129019
326,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,2,26,"""Hey""",1638466179652
327,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,2,26,"""This one is tough. Kweps are flowers. If there are spikes going up the stem then they are definitely kweps""",1638466203665
328,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,2,26,"""A few of them didn't have spikes and I really couldn't see anything different between them and non kweps""",1638466223415
329,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,2,26,"""Anything else that stood out? Colours, number of petals etc""",1638466264527
330,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,4,44,"""ok so easiest ones to identify are the ones with the 3 whiskers AND a long tooth.""",1638466324460
331,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,4,44,"""then there are some with 3 whiskers, no tooth but has to be an orange body.""",1638466349733
332,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,2,26,"""No, some have patterns on half of the petals but that doesn't seem to determine whether or not they're kweps. Most of them were easy to see because of the spikes going up the stem. Maybe 3 of them didn't have spikes""",1638466362581
333,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,4,44,"""no stripes on it but the actual body.""",1638466363088
334,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,4,44,"""So first pick all fish with 3 whiskers and a long tooth.""",1638466380181
335,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,2,26,"""But those looked identical from what I could see, to non kweps""",1638466389715
336,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,4,44,"""Then go back and look for fish with 3 whiskers and an orange main body.""",1638466399649
337,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,2,26,"""Ok, I'll continue then, thanks :)""",1638466429513
338,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,4,44,"""ok?""",1638466431128
339,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,2,26,"""Thank you :)""",1638466435601
340,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,student,4,44,"""ok 3 whiskers+long tooth, then 3W no teeth and Orange body""",1638466444913
341,3599-50b880e8-61c2-4fe6-ad9a-feedae558c8c,explorer,4,44,"""yes exactly.""",1638466455797
342,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,3,16,"""hey! :D""",1638466645401
343,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,3,16,"""Hey""",1638466654269
344,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,3,16,"""Tell me about ollers""",1638466687849
345,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,3,16,"""Ollers are trees. All ollers have orange trunks. There weren't any orange colored trunks that were not ollers""",1638466691559
346,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,3,16,"""Anything else?""",1638466712841
347,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,3,16,"""Nope, that's all""",1638466723321
348,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,3,16,"""Ok, I'll try that :)""",1638466735252
349,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,3,16,"""Ok :)""",1638466740917
350,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,4,46,"""Hey""",1638467007805
351,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,4,46,"""What can you tell me about luzaks?""",1638467020470
352,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,4,46,"""Hello. A luzak is a caterpillar or butterfly. All luzaks had a purple body/abdomen""",1638467036568
353,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,4,46,"""The other colors and number of spikes didn't seem to matter. """,1638467065624
354,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,4,46,"""The only constant was the purple body""",1638467074693
355,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,4,46,"""Ok""",1638467086759
356,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,4,46,"""The head color doesn't seem to factor into it either, it's only the actual body color""",1638467096231
357,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,4,46,"""Great, I'll try the purple bodies then, so all butterflies and caterpillars with purple bodies?""",1638467141933
358,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,4,46,"""Yes""",1638467147645
359,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,explorer,4,46,"""Thank you, it was nice working with you! Hope you have a good day :D""",1638467202327
360,1907-3fe920b9-b2fb-40c8-9086-21ba0379ef26,student,4,46,"""Fab, nice working with you too :)""",1638467214226
